name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Acianthera klingelfusii,287655,Acianthera klingelfusii,77138627-1,Orchidaceae,Acianthera,klingelfusii,spec.,Harvard Pap. Bot. 16(2): 361. 2011 [29 Dec 2011] ,Harvard Pap. Bot.,2011,"Paraná (Brazil South, Brazil, Southern America);;",NA,doi:10.3100/0.25.016.0207,www.ipni.org/n/77138627-1,tax_nov,IPNI,https://doi.org/10.3100/0.25.016.0207
Acianthera marquesii,287979,Acianthera marquesii,60464266-2,Orchidaceae,Acianthera,marquesii,spec.,"Harvard Pap. Bot. 17(2): 309, fig. 2. 2012 [28 Dec 2012] ",Harvard Pap. Bot.,2012,"Espirito Santo (Brazil, Southern America)",NA,"Eponymy: Named for Edmar Branbati Marques of Marechal Floriano, espírito Santo, who collected and cultivated this species. doi:10.3100/025.017.0211",www.ipni.org/n/60464266-2,tax_nov,IPNI,https://doi.org/10.3100/025.017.0211
Acianthera saraca-taquerensis,619723,Acianthera saraca-taquerensis,77157120-1,Orchidaceae,Acianthera,saraca-taquerensis,spec.,Colet. Orquídeas Brasil. 12: 454. 2016 [28 Jul 2016] ,Colet. Orquídeas Brasil.,2016,"Pará (Brazil North, Brazil, Southern America)",NA,NA,www.ipni.org/n/77157120-1,tax_nov,IPNI,NA
Acianthera sudae,614020,Acianthera sudae,77196668-1,Orchidaceae,Acianthera,sudae,spec.,Phytotaxa 402(1): 32. 2019 [18 Apr 2019] [epublished],Phytotaxa,2019,Brazil (Southern America),NA,doi:10.11646/phytotaxa.402.1.4,www.ipni.org/n/77196668-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.402.1.4
Adamantinia miltonioides,25903,Adamantinia miltonioides,60436491-2,Orchidaceae,Adamantinia,miltonioides,spec.,Orchid Digest 68(4): 232 (230-232; fig; photogrs.). 2004 [20 Sep 2004] ,Orchid Digest,2004,"Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/60436491-2,tax_nov,IPNI,NA
Aeranthes wawrae,64254,Aeranthes wawrae,5880-2,Orchidaceae,Aeranthes,wawrae,spec.,"Itin. Princ. S. Coburgi 2: 156, pl. 18. 1888 ",Itin. Princ. S. Coburgi,1888,Brazil (Southern America),NA,NA,www.ipni.org/n/5880-2,tax_nov,IPNI,NA
Aganisia brachypoda,64258,Aganisia brachypoda,6255-2,Orchidaceae,Aganisia,brachypoda,spec.,"Beih. Bot. Centralbl., Abt. 2. 42(2): 126. 1925 ","Beih. Bot. Centralbl., Abt. 2.",1925,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.issue=2&rft.spage=126&rft.volume=42&rft_id=http://www.biodiversitylibrary.org/bibliography/4893&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/6255-2,tax_nov,IPNI,NA
Alatiglossum culuenense,64281,Alatiglossum culuenense,60443260-2,Orchidaceae,Alatiglossum,culuenense,spec.,Orchidstud. 1(5): 56 (55-77; figs. 1-29). 2006 [1 Sep 2006] ,Orchidstud.,2006,"Mato Grosso (Brazil, Southern America)",NA,specific name refers to Rio Culuene,www.ipni.org/n/60443260-2,tax_nov,IPNI,NA
Alatiglossum medinense,603436,Alatiglossum medinense,77150135-1,Orchidaceae,Alatiglossum,medinense,spec.,Colet. Orquídeas Brasil. 11: 406. 2015 [20 Apr 2015] ,Colet. Orquídeas Brasil.,2015,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77150135-1,tax_nov,IPNI,NA
Anacheilium borsianum,64343,Anacheilium borsianum,60438306-2,Orchidaceae,Anacheilium,borsianum,spec.,Bol. CAOB 56: 124 (-127; fig.; photogrs.; map). 2005 [dt. Oct-Dec 2004; issued on 15 Jan 2005] ,Bol. CAOB,2005,"Goiás (Brazil West-Central, Brazil, Southern America)",NA,NA,www.ipni.org/n/60438306-2,tax_nov,IPNI,NA
Anacheilium bueraremense,64344,Anacheilium bueraremense,60442305-2,Orchidaceae,Anacheilium,bueraremense,spec.,Bol. CAOB 54: 56 (-59; photogrs.; plate; map). 2004 [10 Aug 2004] ,Bol. CAOB,2004,"Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/60442305-2,tax_nov,IPNI,NA
Anacheilium itabirinhense,118158,Anacheilium itabirinhense,77102357-1,Orchidaceae,Anacheilium,itabirinhense,spec.,"Colet. Orquídeas Brasil. 7: 210 (-213; figs., map). 2009 [Jul 2009] ",Colet. Orquídeas Brasil.,2009,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77102357-1,tax_nov,IPNI,NA
Anacheilium janeirense,64356,Anacheilium janeirense,60434613-2,Orchidaceae,Anacheilium,janeirense,spec.,"Cattleyas & Relatives: Debatable Epidendrums 94 (-96; fig. 1-26, t. 33). 2004 ",Cattleyas & Relatives: Debatable Epidendrums,2004,"Minas Gerais (Brazil, Southern America)",NA,specific epithet refers to the occurrence of this species in Rio de Janeiro.,www.ipni.org/n/60434613-2,tax_nov,IPNI,NA
Anacheilium marcilianum,64357,Anacheilium marcilianum,77085125-1,Orchidaceae,Anacheilium,marcilianum,spec.,Colet. Orquídeas Brasil. 5: 130 (-133; figs.). 2007 [20 Jul 2007] ,Colet. Orquídeas Brasil.,2007,"Mato Grosso do Sul (Brazil West-Central, Brazil, Southern America)",NA,See also Orquídeas Pantanal 23. 2016.,www.ipni.org/n/77085125-1,tax_nov,IPNI,NA
Anacheilium pitengoense,118159,Anacheilium pitengoense,77102358-1,Orchidaceae,Anacheilium,pitengoense,spec.,"Colet. Orquídeas Brasil. 7: 214 (-217; figs., map). 2009 [Jul 2009] ",Colet. Orquídeas Brasil.,2009,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77102358-1,tax_nov,IPNI,NA
Anacheilium sururuanum,118160,Anacheilium sururuanum,77102359-1,Orchidaceae,Anacheilium,sururuanum,spec.,"Colet. Orquídeas Brasil. 7: 218 (-221; figs, map). 2009 [Jul 2009] ",Colet. Orquídeas Brasil.,2009,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77102359-1,tax_nov,IPNI,NA
Anathallis amazonica,128715,Anathallis amazonica,77123743-1,Orchidaceae,Anathallis,amazonica,spec.,Phytotaxa 73: 13. 2012 [26 Nov 2012] [epublished],Phytotaxa,2012,"Amazonas (Brazil North, Brazil, Southern America)",NA,NA,www.ipni.org/n/77123743-1,tax_nov,IPNI,NA
Anathallis crassapex,582335,Anathallis crassapex,77138628-1,Orchidaceae,Anathallis,crassapex,spec.,Harvard Pap. Bot. 16(2): 363. 2011 [29 Dec 2011] ,Harvard Pap. Bot.,2011,Brazil (Southern America),NA,doi:10.3100/0.25.016.0207,www.ipni.org/n/77138628-1,tax_nov,IPNI,https://doi.org/10.3100/0.25.016.0207
Anathallis dantasii,582336,Anathallis dantasii,77138629-1,Orchidaceae,Anathallis,dantasii,spec.,Harvard Pap. Bot. 16(2): 364. 2011 [29 Dec 2011] ,Harvard Pap. Bot.,2011,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,doi:10.3100/0.25.016.0207,www.ipni.org/n/77138629-1,tax_nov,IPNI,https://doi.org/10.3100/0.25.016.0207
Anathallis densiflora,64372,Anathallis densiflora,12468-2,Orchidaceae,Anathallis,densiflora,spec.,Gen. Sp. Orchid. 2: 73. 1882 [?1881] ,Gen. Sp. Orchid.,1882,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1882&rft.spage=73&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/585&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/12468-2,tax_nov,IPNI,NA
Anathallis fasciculata,64373,Anathallis fasciculata,12469-2,Orchidaceae,Anathallis,fasciculata,spec.,Gen. Sp. Orchid. 1: 23. 1877 ,Gen. Sp. Orchid.,1877,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1877&rft.spage=23&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/585&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/12469-2,tax_nov,IPNI,NA
Anathallis gutfreundii,582337,Anathallis gutfreundii,77138630-1,Orchidaceae,Anathallis,gutfreundii,spec.,Harvard Pap. Bot. 16(2): 364. 2011 [29 Dec 2011] ,Harvard Pap. Bot.,2011,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,doi:10.3100/0.25.016.0207,www.ipni.org/n/77138630-1,tax_nov,IPNI,https://doi.org/10.3100/0.25.016.0207
Anathallis hebesepala,64375,Anathallis hebesepala,12470-2,Orchidaceae,Anathallis,hebesepala,spec.,Gen. Sp. Orchid. 2: 75. 1882 [1881] ,Gen. Sp. Orchid.,1882,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1882&rft.spage=75&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/585&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/12470-2,tax_nov,IPNI,NA
Anathallis heloisae,582265,Anathallis heloisae,77140016-1,Orchidaceae,Anathallis,heloisae,spec.,Richardiana 14: 151. 2014 [28 Mar 2014] [epublished],Richardiana,2014,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77140016-1,tax_nov,IPNI,NA
Anathallis heterophylla,19975,Anathallis heterophylla,12471-2,Orchidaceae,Anathallis,heterophylla,spec.,Gen. Sp. Orchid. 2: 74. 1882 [1881] ,Gen. Sp. Orchid.,1882,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1882&rft.spage=74&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/585&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/12471-2,tax_nov,IPNI,NA
Anathallis longiglossa,288176,Anathallis longiglossa,77105855-1,Orchidaceae,Anathallis,longiglossa,spec.,Richardiana 10(3): 153  (152-156; fig. 1). 2010 [21 Jun 2010] ,Richardiana,2010,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77105855-1,tax_nov,IPNI,NA
Anathallis luteola,614544,Anathallis luteola,77195376-1,Orchidaceae,Anathallis,luteola,spec.,Lankesteriana 18(3): 177. 2018 [17 Sep 2018] [epublished],Lankesteriana,2018,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,doi:10.15517/lank.v18i3.34556,www.ipni.org/n/77195376-1,tax_nov,IPNI,https://doi.org/10.15517/lank.v18i3.34556
Anathallis manausensis,614545,Anathallis manausensis,77152239-1,Orchidaceae,Anathallis,manausensis,spec.,Phytotaxa 245(3): 230. 2016 [29 Jan 2016] [epublished],Phytotaxa,2016,"Amazonas (Brazil North, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.245.3.6 the specific epithet refers to Manaus, the city where the plant was collected",www.ipni.org/n/77152239-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.245.3.6
Anathallis osmosperma,64380,Anathallis osmosperma,12473-2,Orchidaceae,Anathallis,osmosperma,spec.,Gen. Sp. Orchid. 2: 73. 1882 [?1881] ,Gen. Sp. Orchid.,1882,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1882&rft.spage=73&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/585&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/12473-2,tax_nov,IPNI,NA
Anathallis ourobranquensis,37206,Anathallis ourobranquensis,60442328-2,Orchidaceae,Anathallis,ourobranquensis,spec.,Bol. CAOB 60: 123 (-127; fig.; photogrs.; map). 2006 [dt. 2005; publ. 30 Jan 2006] ,Bol. CAOB,2006,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/60442328-2,tax_nov,IPNI,NA
Anathallis ova-trochilorum,287982,Anathallis ova-trochilorum,60464268-2,Orchidaceae,Anathallis,ova-trochilorum,spec.,"Harvard Pap. Bot. 17(2): 310, fig. 4. 2012 [28 Dec 2012] ",Harvard Pap. Bot.,2012,"Sao Paulo (Brazil, Southern America)",NA,"Etymology: From the Latin ova trochilorum, “of hummingbird eggs,” referring to the leaves of the species. doi:10.3100/025.017.0211",www.ipni.org/n/60464268-2,tax_nov,IPNI,https://doi.org/10.3100/025.017.0211
Anathallis parahybunensis,64381,Anathallis parahybunensis,12474-2,Orchidaceae,Anathallis,parahybunensis,spec.,Gen. Sp. Orchid. 2: 76. 1882 [?1881] ,Gen. Sp. Orchid.,1882,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1882&rft.spage=76&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/585&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/12474-2,tax_nov,IPNI,NA
Anathallis paula,582341,Anathallis paula,77138632-1,Orchidaceae,Anathallis,paula,spec.,Harvard Pap. Bot. 16(2): 365. 2011 [29 Dec 2011] ,Harvard Pap. Bot.,2011,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,doi:10.3100/0.25.016.0207,www.ipni.org/n/77138632-1,tax_nov,IPNI,https://doi.org/10.3100/0.25.016.0207
Anathallis pilipetala,582344,Anathallis pilipetala,77138633-1,Orchidaceae,Anathallis,pilipetala,spec.,Harvard Pap. Bot. 16(2): 365. 2011 [29 Dec 2011] ,Harvard Pap. Bot.,2011,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,doi:10.3100/0.25.016.0207,www.ipni.org/n/77138633-1,tax_nov,IPNI,https://doi.org/10.3100/0.25.016.0207
Anathallis roseopapillosa,286880,Anathallis roseopapillosa,77147439-1,Orchidaceae,Anathallis,roseopapillosa,spec.,Syst. Bot. 39(4): 1073. 2014 [3 Sep 2014] [epublished],Syst. Bot.,2014,"Amazonas (Brazil North, Brazil, Southern America)",NA,doi:10.1600/036364414X683949,www.ipni.org/n/77147439-1,tax_nov,IPNI,https://doi.org/10.1600/036364414X683949
Anathallis seidelii,287658,Anathallis seidelii,77138634-1,Orchidaceae,Anathallis,seidelii,spec.,Harvard Pap. Bot. 16(2): 367. 2011 [29 Dec 2011] ,Harvard Pap. Bot.,2011,"Santa Catarina (Brazil South, Brazil, Southern America)",NA,doi:10.3100/0.25.016.0207,www.ipni.org/n/77138634-1,tax_nov,IPNI,https://doi.org/10.3100/0.25.016.0207
Anathallis vasconcelosiana,614546,Anathallis vasconcelosiana,77194102-1,Orchidaceae,Anathallis,vasconcelosiana,spec.,Colet. Orquídeas Brasil. 14: 550. 2018 [30 Oct 2018] ,Colet. Orquídeas Brasil.,2018,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77194102-1,tax_nov,IPNI,NA
Anathallis velvetina,582348,Anathallis velvetina,77138635-1,Orchidaceae,Anathallis,velvetina,spec.,Harvard Pap. Bot. 16(2): 367. 2011 [29 Dec 2011] ,Harvard Pap. Bot.,2011,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,doi:10.3100/0.25.016.0207,www.ipni.org/n/77138635-1,tax_nov,IPNI,https://doi.org/10.3100/0.25.016.0207
Archivea kewensis,37210,Archivea kewensis,988904-1,Orchidaceae,Archivea,kewensis,spec.,Orchids (West Palm Beach) 65(5): 497 (1996). ,Orchids (West Palm Beach),1996,Brazil.,NA,NA,www.ipni.org/n/988904-1,tax_nov,IPNI,NA
Arthrosia freyi,11135,Arthrosia freyi,77080367-1,Orchidaceae,Arthrosia,freyi,spec.,Monogr. Syst. Bot. Missouri Bot. Gard. 105: 248 (fig. 5). 2006 [May 2006] [Icones Pleurothallidinarum XXVIII],Monogr. Syst. Bot. Missouri Bot. Gard.,2006,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77080367-1,tax_nov,IPNI,NA
Aspasia silvana,11138,Aspasia silvana,272736-2,Orchidaceae,Aspasia,silvana,spec.,Hoehnea 15: 94 (-95; fig.). 1988 ,Hoehnea,1988,"Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/272736-2,tax_nov,IPNI,NA
Aspidogyne caraguatatubensis,607180,Aspidogyne caraguatatubensis,77159977-1,Orchidaceae,Aspidogyne,caraguatatubensis,spec.,Phytotaxa 289(3): 279. 2016 [29 Dec 2016] [epublished],Phytotaxa,2016,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.289.3.8 the specific epithet refers to Caraguatatuba, the municipality where the type material was collected",www.ipni.org/n/77159977-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.289.3.8
Aspidogyne jussariensis,607179,Aspidogyne jussariensis,77174195-1,Orchidaceae,Aspidogyne,jussariensis,spec.,Harvard Pap. Bot. 21(2): 231. 2016 [31 Dec 2016] [epublished],Harvard Pap. Bot.,2016,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,doi:10.3100/hpib.v21iss2.2016.n8,www.ipni.org/n/77174195-1,tax_nov,IPNI,https://doi.org/10.3100/hpib.v21iss2.2016.n8
Baptistonia calimaniorum,121708,Baptistonia calimaniorum,77096160-1,Orchidaceae,Baptistonia,calimaniorum,spec.,Bol. CAOB 72: 67 (-70; figs.). 2008 [30 Dec 2008] ,Bol. CAOB,2008,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77096160-1,tax_nov,IPNI,NA
Baptistonia cipoensis,582578,Baptistonia cipoensis,77129137-1,Orchidaceae,Baptistonia,cipoensis,spec.,Icon. Orchid. Brasil. 3: t. 206. 2012 [Oct 2012] ,Icon. Orchid. Brasil.,2012,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77129137-1,tax_nov,IPNI,NA
Baptistonia damacenoi,11159,Baptistonia damacenoi,60433905-2,Orchidaceae,Baptistonia,damacenoi,spec.,"Richardiana 4(3): 124 (121-134; figs. 1-6; photogr., tabl. 1). 2004 [8 Jun 2004] ",Richardiana,2004,"Espirito Santo (Brazil, Southern America)",NA,NA,www.ipni.org/n/60433905-2,tax_nov,IPNI,NA
Baptistonia pauloensis,582577,Baptistonia pauloensis,77129138-1,Orchidaceae,Baptistonia,pauloensis,spec.,Icon. Orchid. Brasil. 3: t. 207. 2012 [Oct 2012] ,Icon. Orchid. Brasil.,2012,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77129138-1,tax_nov,IPNI,NA
Baptistonia uhlii,11173,Baptistonia uhlii,77069473-1,Orchidaceae,Baptistonia,uhlii,spec.,Richardiana 6(1): 21 (-24; fig. 8). 2006 [Jan 2006] ,Richardiana,2006,"Espirito Santo (Brazil, Southern America)",NA,NA,www.ipni.org/n/77069473-1,tax_nov,IPNI,NA
Baptistonia velteniana,64508,Baptistonia velteniana,60438074-2,Orchidaceae,Baptistonia,velteniana,spec.,"Richardiana 5(2): 80 (79-85, 102; figs. 4-5; map; photogr.). 2005 [26 Mar 2005] ",Richardiana,2005,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,specific name honors: Leodério Velten (President of Orchid Society of Domingos Martins).,www.ipni.org/n/60438074-2,tax_nov,IPNI,NA
Barbosella handroi,64520,Barbosella handroi,29492-2,Orchidaceae,Barbosella,handroi,spec.,"Bol. Agric. (Sao Paulo) 34: 613, tab. 7, 7a. 1934 ",Bol. Agric. (Sao Paulo),1934,"Sao Paulo (Brazil, Southern America)",NA,NA,www.ipni.org/n/29492-2,tax_nov,IPNI,NA
Barbosella trilobata,11187,Barbosella trilobata,29507-2,Orchidaceae,Barbosella,trilobata,spec.,"Arch. Jard. Bot. Rio de Janeiro 14: 21, t. 1956 ",Arch. Jard. Bot. Rio de Janeiro,1956,Brazil (Southern America),NA,NA,www.ipni.org/n/29507-2,tax_nov,IPNI,NA
Baskervilla janeirensis,64526,Baskervilla janeirensis,29794-2,Orchidaceae,Baskervilla,janeirensis,spec.,"Orquídea (Rio de Janeiro) 6: 10, tab. 1, fig. 2. 1943 as Baskervillea",Orquídea (Rio de Janeiro),1943,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/29794-2,tax_nov,IPNI,NA
Batemannia yauaperyensis,64533,Batemannia yauaperyensis,29907-2,Orchidaceae,Batemannia,yauaperyensis,spec.,"Vellosia ed. 2, 1: 131. 1891 ",Vellosia,1891,Brazil (Southern America),NA,NA,www.ipni.org/n/29907-2,tax_nov,IPNI,NA
Beadlea organensis,64559,Beadlea organensis,30253-2,Orchidaceae,Beadlea,organensis,spec.,Bradea 3(1): 1(2) fig. 1979 ,Bradea,1979,Brazil (Southern America),NA,NA,www.ipni.org/n/30253-2,tax_nov,IPNI,NA
Bifrenaria aurea,64577,Bifrenaria aurea,617536-1,Orchidaceae,Bifrenaria,aurea,spec.,Gen. Sp. Orchid. 2: 212. 1882 ,Gen. Sp. Orchid.,1882,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1882&rft.spage=212&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/585&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/617536-1,tax_nov,IPNI,NA
Bifrenaria caparaoensis,64580,Bifrenaria caparaoensis,32689-2,Orchidaceae,Bifrenaria,caparaoensis,spec.,"Orquídea (Rio de Janeiro) 6: 16, tab. 5, fig. 1. 1943 ",Orquídea (Rio de Janeiro),1943,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/32689-2,tax_nov,IPNI,NA
Bifrenaria charlesworthii,11194,Bifrenaria charlesworthii,32690-2,Orchidaceae,Bifrenaria,charlesworthii,spec.,Bull. Misc. Inform. Kew 1894(90): 184. [Jun 1894] ,Bull. Misc. Inform. Kew,1894,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1894&rft.issue=90&rft.spage=184&rft.volume=1894&rft_id=http://www.biodiversitylibrary.org/bibliography/62170&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/32690-2,tax_nov,IPNI,NA
Bifrenaria diamantinensis,623002,Bifrenaria diamantinensis,77211953-1,Orchidaceae,Bifrenaria,diamantinensis,spec.,Colet. Orquídeas Brasil. 16: 646. 2020 [25 Aug 2020] ,Colet. Orquídeas Brasil.,2020,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77211953-1,tax_nov,IPNI,NA
